,img,symbol,illustration,design,business,bill,no person,text,retro,desktop,people,man,adult,art,music,woman,vintage,performance,musician,portrait,vertical,old
12,image1008.jpg,,0.9824690818786621,,,0.9697433710098267,,0.9665401577949524,0.9352740049362183,,0.9915540814399719,0.9532904624938965,0.959496796131134,0.9282155632972717,,0.8831722140312195,0.9623143672943115,,,,,0.8608653545379639
13,image1009.jpg,,,,,,,,0.9609408378601074,0.9536555409431458,,,,,,,0.9763402342796326,,,,,
14,image101.jpg,,0.9631204605102539,,0.9212268590927124,,,,,0.8944855332374573,0.9103955626487732,,,,,,,,,,,
15,image1010.jpg,,,,,,,,,,0.9696744680404663,0.9750235080718994,0.9387028217315674,,,,,,,0.9685950875282288,,
16,image1011.jpg,,0.9441137909889221,,,0.8284825086593628,,,,,0.9917919635772705,0.9860771894454956,0.9867373108863831,,0.8982383012771606,0.9535993933677673,,,0.8708054423332214,0.9942710399627686,,
17,image1012.jpg,0.8664107322692871,0.9918368458747864,,,0.9951253533363342,,0.9751824140548706,0.9220258593559265,0.9585820436477661,,,,0.9524252414703369,,,0.9621509313583374,,,,,0.8964863419532776
18,image1013.jpg,,,,,,0.9311788082122803,,,,0.9195379614830017,0.9284406304359436,,,,0.9459608793258667,,0.9143545031547546,,,,
19,image1014.jpg,,0.9667381048202515,,,0.9032474160194397,,0.8977203965187073,,,0.9897544980049133,0.8937888741493225,0.985386848449707,0.9252723455429077,0.9577253460884094,0.9532484412193298,,,0.9206023812294006,0.9813191890716553,0.9489508867263794,
20,image1015.jpg,,0.9870852828025818,,,0.962526261806488,,,,,0.9952449202537537,0.981447696685791,0.9333744645118713,0.9610195755958557,0.8654559850692749,0.9248557090759277,,,,,,0.8607226610183716
21,image1016.jpg,,,,,,0.9636901021003723,,,,,,,,,,,,,,,
22,image1017.jpg,,,,,,0.9702779650688171,,0.8780460357666016,,0.8453711867332458,,,,,,,,,,,
23,image1018.jpg,,0.9853174090385437,0.8332023620605469,,,0.93491530418396,,0.9673390984535217,,0.8114590644836426,,,0.9578205943107605,,0.9226812124252319,,,,,,0.8340078592300415
24,image1019.jpg,,,,,,,,0.985238254070282,0.9555501937866211,,,,,,,,,,,,0.971897304058075
25,image102.jpg,,,,,0.9323828220367432,,,,0.8240700364112854,0.9971289038658142,0.9676335453987122,0.9528705477714539,,0.9327759742736816,0.9490857124328613,,,0.8356389999389648,0.99130779504776,,
26,image1020.jpg,,,,,,0.9896494150161743,,0.9864705204963684,,,,,,,,,,,,,0.9658176302909851
27,image1021.jpg,0.8162204027175903,0.9349661469459534,,0.9421113133430481,,,,,0.9547872543334961,,,,,,,0.8560447692871094,,,,,
28,image1022.jpg,,,,,,,,,,0.9653311371803284,0.9715223908424377,0.917733907699585,0.9135491251945496,,0.8630709648132324,,,,0.955691397190094,,
29,image1023.jpg,0.8406122922897339,0.9495334029197693,,,0.9706949591636658,,0.948483943939209,0.9825981855392456,0.8219479322433472,0.8663662075996399,0.833627462387085,,,,,0.9919061660766602,,,,,0.9398204684257507
30,image1024.jpg,,0.9931681156158447,,,0.9668673872947693,,0.843977689743042,,,0.9990168809890747,0.9915982484817505,0.9973432421684265,0.9375694990158081,0.9772847890853882,0.9905780553817749,,,,0.9921523928642273,0.9793079495429993,0.8484773635864258
31,image1025.jpg,,,,,,,,,,0.9591564536094666,0.911560595035553,0.9456275105476379,,0.9942067861557007,,,0.9850553274154663,0.9872884750366211,0.7807779312133789,,
32,image1026.jpg,0.9071121215820312,0.9910889863967896,,0.844797670841217,0.9704176187515259,,0.8953884840011597,0.9059603810310364,0.8759105801582336,0.9579440951347351,0.936690092086792,0.8660741448402405,0.8424668908119202,,,,,,0.870931088924408,,
33,image1027.jpg,,0.9860787987709045,,,,,0.8203151822090149,,,0.9890257716178894,,0.9644852876663208,,,0.8991968035697937,,,,0.9085677266120911,0.9922953844070435,
34,image1028.jpg,,,,,,0.983647882938385,0.9771782159805298,0.8939496278762817,,0.9771538972854614,0.9148744344711304,0.9458527565002441,0.8356950879096985,,,,,,0.8962504863739014,,
35,image1029.jpg,,0.9640441536903381,,,0.8646600246429443,,,0.9247705936431885,0.877452552318573,,,,0.9314892888069153,0.9886964559555054,,0.9106626510620117,,0.8606869578361511,,,0.8422755599021912
36,image103.jpg,,,0.9072072505950928,,,0.993025541305542,,0.8481125235557556,,,,,,,,,,,,0.9160628318786621,
37,image1030.jpg,,,,,,,,,,0.9967843294143677,0.9855133891105652,0.9728073477745056,0.9731805324554443,,0.9643927216529846,,,,0.9957893490791321,,
38,image1031.jpg,,0.8619692325592041,,,,,,,,0.9446941018104553,0.8900736570358276,,,0.9920418858528137,,,0.958981454372406,0.8629864454269409,,,
39,image1032.jpg,,,,,,,,,,0.9959892630577087,0.9414944052696228,0.9816993474960327,,0.9974976181983948,,,0.9699627161026001,0.979268491268158,,,
40,image1033.jpg,,,,,,,,,,0.9566528797149658,0.845888614654541,0.8394470810890198,,0.9984884262084961,,,0.9962286949157715,0.9954788684844971,,,
41,image1034.jpg,,,0.9256744384765625,,,,,,,,,,0.9947947859764099,,,,,,,,
42,image1035.jpg,,,,,,,0.7498632073402405,0.7395769357681274,,0.9745839834213257,0.9622066617012024,0.9015811085700989,,,,,,,0.8839108943939209,,
43,image1036.jpg,,,,,,,,0.7915341258049011,,0.9956739544868469,,0.9818999767303467,0.7628725171089172,0.8204732537269592,0.9829539060592651,,,,0.9734916687011719,0.9476632475852966,
44,image1037.jpg,,0.9314160943031311,,,0.8552787899971008,,,,,0.9884167313575745,0.9665778279304504,0.937191903591156,,0.998557984828949,,,0.9949426054954529,0.9927173852920532,,0.8650366067886353,
45,image1038.jpg,,0.9798972010612488,,,,,,,,0.9590518474578857,,0.9655637145042419,0.9573391675949097,,0.932190477848053,,,,0.9200112223625183,0.9744015336036682,0.9052695631980896
46,image1039.jpg,,0.9662501811981201,,,0.8449670672416687,,,,,0.970302402973175,0.8947848677635193,0.863885223865509,,0.9806033968925476,,,0.9280714988708496,,,,
47,image104.jpg,,0.9699116945266724,,0.9004307389259338,,,,0.92180997133255,,0.9796549677848816,0.9924852252006531,0.9743378162384033,0.9087159633636475,,,,,,0.9932048320770264,,
48,image1040.jpg,,,,,,,,,,,,,,,,,,,,,
49,image1041.jpg,,,,,,,,,,0.9884108304977417,0.8845059275627136,0.9692801833152771,,0.9978845715522766,,,0.9981920123100281,0.9884527325630188,0.8218031525611877,,
50,image1042.jpg,,0.9570204019546509,,,0.9116582870483398,,,,,0.9540035724639893,0.9398990273475647,0.8247127532958984,0.8677568435668945,0.8986474275588989,0.9135423302650452,,,,,0.9380154013633728,
51,image1043.jpg,,0.9272404313087463,,,,,,0.8325221538543701,,0.997638463973999,0.8842089772224426,0.9936068058013916,,0.8221281170845032,0.9547199606895447,,,,0.9789302349090576,0.9328609108924866,
52,image1044.jpg,,0.9779649972915649,,,0.9870103597640991,,0.9556930065155029,0.9002562165260315,,0.9903615713119507,0.9636134505271912,0.9724556803703308,0.9383443593978882,0.947645902633667,0.9353976845741272,0.9360260367393494,,0.8827782869338989,0.9748812913894653,,0.834553599357605
53,image1045.jpg,0.9846287965774536,0.8990767598152161,0.9255908131599426,,,0.9358927607536316,,,,,,,,,,,,,,,
54,image1046.jpg,,0.9311258792877197,0.9139614701271057,,,0.8435805439949036,,0.9047918915748596,,,,,0.9440777897834778,0.9592885375022888,,,,,,,
55,image1047.jpg,,0.9452027082443237,,,0.9578692317008972,,0.8713704943656921,0.7220820784568787,,0.9833993911743164,0.9231698513031006,0.9471079707145691,,0.9594206213951111,,,0.9527140259742737,0.952515721321106,,,
56,image1048.jpg,0.9191046953201294,0.9788337349891663,0.8638191223144531,,,,0.9322003126144409,0.8659287095069885,0.9612181186676025,,,,0.8253258466720581,,,0.8525339365005493,,,,,
57,image1049.jpg,0.9649112224578857,0.943581223487854,0.9552136659622192,0.8905804753303528,,0.8121470212936401,0.9003821015357971,0.8503613471984863,0.9184978008270264,,,,,,,0.8274781703948975,,,,,
58,image105.jpg,,,,0.926684558391571,0.9028706550598145,,,0.8186948895454407,0.8686670064926147,0.9931790828704834,0.9564405083656311,0.9729855060577393,,,0.967420756816864,,,,0.978185772895813,0.9156115651130676,
59,image1050.jpg,,0.9206740856170654,,,,,,,,0.9851281046867371,0.9668853282928467,0.9366433620452881,,0.999000608921051,,,0.9844998121261597,0.9895991086959839,,,
60,image1051.jpg,0.8750261664390564,0.9774249792098999,,,0.9589001536369324,,0.9030698537826538,0.953549861907959,,,,,0.9104629755020142,,,0.9723024964332581,,,,,0.8945091962814331
61,image1052.jpg,,0.8856220245361328,,,,,,,,0.9889014959335327,0.9657882452011108,0.945523738861084,0.8853144645690918,0.9860455393791199,0.9045441150665283,,0.9505885243415833,0.94666588306427,0.9015078544616699,,
62,image1053.jpg,,,,0.9170626997947693,0.8300904035568237,0.744041383266449,0.7965570688247681,,0.7976951003074646,0.8373665809631348,,,,,0.7403455972671509,,,,,,
63,image1054.jpg,,0.9899966716766357,,,,,0.9051903486251831,,,0.9998264908790588,0.9797081351280212,0.9981562495231628,,,0.8810312747955322,,,,0.9960228204727173,0.9767313003540039,
64,image1055.jpg,,,,0.9740424156188965,0.9352288246154785,0.9354609847068787,0.9094350337982178,,,,,,,,,,,,,,
65,image1056.jpg,,,,,,0.7635819911956787,,,,0.9032695293426514,0.80716472864151,0.7732894420623779,,0.9289344549179077,,,0.8715386986732483,0.8721030950546265,,0.7072227001190186,
66,image1057.jpg,,,,0.9384528994560242,,0.9677219986915588,,,,,,,,,,,,,,,
67,image1058.jpg,,,,,,,,,,0.9944373369216919,0.9593680500984192,0.9599003791809082,,0.9658180475234985,0.9400230646133423,,,0.8971842527389526,,,
68,image1059.jpg,,0.9904873967170715,,0.955224871635437,,,0.9312595129013062,,,,,,,,,,,,,,
69,image106.jpg,,0.9865370988845825,,0.9436468482017517,,,,,,0.907319188117981,0.8213590979576111,0.8252214789390564,,,,,,,,0.851822555065155,
70,image1060.jpg,,,,,,,,,,0.9714547395706177,0.8923718929290771,0.8779856562614441,,0.8923712968826294,0.953036367893219,,0.9313759803771973,,,,
71,image1061.jpg,0.9223753213882446,0.9009090065956116,,0.9113419055938721,,0.9316203594207764,0.9409482479095459,,,0.9400302171707153,0.8274648785591125,0.7730509638786316,,,,,,,,0.7695727348327637,0.8269378542900085
72,image1062.jpg,,0.9989720582962036,,,0.9273998737335205,,,,,0.9932094216346741,0.95320725440979,0.9801703095436096,0.9078295230865479,0.9277032017707825,0.8891412019729614,,,,0.8112948536872864,0.9509952068328857,
73,image1063.jpg,,,,0.923332929611206,,,,,,0.9460253119468689,0.9715121388435364,0.9288361072540283,,0.9308243989944458,0.9234456419944763,,0.9001989364624023,0.8385580778121948,,0.7911838889122009,
74,image1064.jpg,,0.9334215521812439,,,,0.8281291723251343,,0.9197577238082886,,,,,0.901602029800415,,,,,,,,0.8967036604881287
75,image1065.jpg,,0.9967527985572815,,,0.983481228351593,,,0.933922529220581,,0.9566652178764343,0.9830039739608765,0.9253376722335815,0.9697494506835938,0.9036146402359009,,,,,,,
76,image1066.jpg,,0.9894810914993286,0.9220523238182068,,0.9616188406944275,,,0.9398990869522095,0.9459362626075745,,,,0.9714124798774719,,,0.8987833857536316,,,,,
77,image1067.jpg,,0.9050353765487671,,,0.9303557276725769,,0.957578182220459,,,0.9378738403320312,0.8892691731452942,0.8950788378715515,0.8928232789039612,0.8714755773544312,0.8202252984046936,,,,,,
78,image1068.jpg,,,,,0.9431400299072266,,,,,0.9949718713760376,0.9483497738838196,0.917462170124054,,0.9547020792961121,,,0.8029101490974426,0.8881533741950989,,,
79,image1069.jpg,,0.7172525525093079,,0.7634866237640381,,,0.800016462802887,,,0.9871883988380432,0.8009913563728333,0.8497693538665771,,0.9683457612991333,0.8078742027282715,,0.9554483294487,0.7470664978027344,,,
80,image107.jpg,,0.939031183719635,,,0.8941307663917542,,,0.8037946820259094,,0.993800938129425,0.943559467792511,0.9754197597503662,,0.8142029047012329,0.9574598073959351,,,,0.9794149994850159,,
81,image1070.jpg,,,,,,,,,,0.9505557417869568,,,,0.9740695357322693,,,0.9851371049880981,0.9386052489280701,,,
82,image1071.jpg,,,,,,,,,,0.9527598023414612,0.9683036208152771,0.9600122570991516,,,,0.9479297995567322,,,,,
83,image1072.jpg,,,,,,,,,,0.9221516847610474,0.8504260778427124,0.873929500579834,,,0.8811618685722351,,,,0.7137534618377686,0.7011480927467346,
84,image1073.jpg,,,0.9074898958206177,,0.9245592951774597,,,0.9484113454818726,,0.8751055598258972,0.8940473198890686,,0.8790460228919983,,0.9511591196060181,,,,,,
85,image1074.jpg,,,,,,,,,,0.9657099843025208,0.9741340279579163,0.9671052694320679,0.9548205137252808,,0.9856849908828735,,,,,,
86,image1075.jpg,0.8469035625457764,0.9722374081611633,0.9645103812217712,,,,,,0.8762707114219666,,,,0.9706257581710815,,,,,,,,
87,image1076.jpg,,,,,,0.8931416869163513,,,,,,,,,,,,,,,
88,image1077.jpg,,,,,,,,,,0.9632428288459778,0.9442270994186401,0.9024702310562134,,0.9944499731063843,0.9331145882606506,,0.9507429003715515,0.9701579809188843,,,
89,image1078.jpg,,,,0.7449244856834412,,0.8142372965812683,0.7804816961288452,0.7902791500091553,,0.9147524833679199,0.752594530582428,0.7416368126869202,,0.9236799478530884,,,0.9190348386764526,0.8725975155830383,,,
90,image1079.jpg,,,,,,,,,,0.9499839544296265,,,,,,,,,,0.9293308854103088,
91,image108.jpg,,0.8834644556045532,0.740970253944397,0.9302261471748352,0.87912517786026,,0.9643219709396362,,0.8901955485343933,,,,,,,,,,,,
92,image1080.jpg,,0.9739166498184204,,,,,,0.9406260848045349,,0.9888466000556946,0.9791727066040039,0.93007892370224,0.8463378548622131,,,0.9445808529853821,,,0.9976123571395874,0.9492815136909485,0.9806926846504211
93,image1081.jpg,,,,,,,,0.915711522102356,,0.9601636528968811,,0.9140637516975403,,,0.9856049418449402,,,,0.8321765661239624,,
94,image1082.jpg,,0.8871073722839355,,,,,,,,0.9982499480247498,0.9672520160675049,0.9913641214370728,,0.7535868883132935,0.9703032374382019,,,,,,
95,image1083.jpg,0.9319129586219788,0.9646028876304626,0.9694644212722778,,,0.9026446342468262,0.9321970343589783,,0.9496170282363892,,,,0.8929250240325928,,,,,,,,
96,image1084.jpg,,,,0.925307035446167,,,,,,0.9095324873924255,0.9778155088424683,,,,0.9674789905548096,,,,0.9191998839378357,,
97,image1085.jpg,,0.9012470245361328,,,,,,,,0.9889978766441345,0.9416300058364868,0.9364058971405029,0.789732813835144,0.869222104549408,0.9547921419143677,,,,0.9565390944480896,,
98,image1086.jpg,,0.9319143295288086,,,0.9295886754989624,,,0.9408757090568542,,0.993402898311615,0.9615896344184875,,0.8812797665596008,,,0.959217369556427,,,0.9912307262420654,,0.9431454539299011
99,image1087.jpg,,0.9498815536499023,,,0.9275469183921814,,0.791840136051178,,,0.9704260230064392,0.8507481217384338,0.875484049320221,,0.8768317103385925,0.862482488155365,,,,0.9005153775215149,0.8497976064682007,
100,image1088.jpg,,,,,,,,,,0.9875138401985168,0.8886067867279053,0.9663174748420715,,0.9965835809707642,0.8406897783279419,,0.9954466223716736,0.9896703362464905,0.9462494254112244,,
101,image1089.jpg,,,,,,,,,,0.9299527406692505,0.8869739174842834,,,0.9977880716323853,,,0.9966993927955627,0.9929103255271912,,,
102,image109.jpg,,0.9071791768074036,,,,,,,,0.9360119104385376,,,,0.9970042109489441,,,0.9596992135047913,0.9018747806549072,,,
103,image1090.jpg,0.9267744421958923,0.987947404384613,0.9856960773468018,,,,,0.9633697867393494,0.9133232235908508,,,,0.9662720561027527,,,0.9539716839790344,,,,,
104,image1091.jpg,,,,,,,,,,,,,,,0.9921618103981018,,,,,,
105,image1092.jpg,,0.9732879400253296,0.9345746040344238,,0.9801252484321594,,0.9440051317214966,0.936232328414917,0.9044356346130371,0.9175726771354675,,,0.9767739772796631,,,0.9679501056671143,,,,,0.9624918103218079
106,image1093.jpg,,,,,,,,,,0.9881601333618164,0.8357391357421875,,,0.9033646583557129,0.912752091884613,,0.8324912190437317,,,,
107,image1094.jpg,,0.9802603125572205,,,,0.9583221673965454,,,,,,,0.9669201970100403,,,,,,,,
108,image1095.jpg,,0.9334914684295654,,,0.9180964827537537,,,,,0.9952870607376099,0.9500633478164673,0.9756755828857422,,0.9317964911460876,0.935636043548584,,,,0.9873814582824707,,
109,image1096.jpg,,0.7930446267127991,,,,,,0.8932060599327087,,0.9913340210914612,0.9420784711837769,0.9508026838302612,,0.9667317867279053,0.9572908878326416,,0.8831026554107666,0.9384936094284058,0.8817912340164185,,
110,image1097.jpg,0.9154676795005798,0.9145601391792297,,0.9752458930015564,0.9616486430168152,,0.9935235977172852,,0.9777839779853821,,,,,,,,,,,,
111,image1098.jpg,,0.9827426671981812,,,0.8617725968360901,,,,,0.9883032441139221,0.9247061610221863,0.9459885358810425,0.8922098875045776,0.9651861190795898,,,0.884838879108429,,,,
112,image1099.jpg,,,,,,,,,,0.9903036952018738,0.9565411806106567,0.9761398434638977,0.8612030148506165,0.9736658334732056,0.97919762134552,,0.9324861168861389,0.8654791116714478,0.8891884088516235,,
113,image11.jpg,,0.9947434663772583,,,0.9280152320861816,,0.9220908284187317,,,0.9941311478614807,0.9775671362876892,0.988652765750885,,,0.9466842412948608,0.9317932724952698,,,,,
114,image110.jpg,0.8693059682846069,,0.753150224685669,,,0.9564481377601624,0.9418842792510986,0.8515239953994751,0.9227995872497559,0.7589518427848816,0.7511570453643799,,0.8563066720962524,,,,,,,,0.7363255620002747
115,image1100.jpg,0.9308198690414429,0.9759063720703125,,,,,,0.9956592321395874,,,,,0.9351240396499634,,,0.9979720711708069,,,,,0.9903856515884399
116,image1101.jpg,,0.9669756889343262,,,,0.9893948435783386,0.874092161655426,0.8614412546157837,,0.9910753965377808,0.9949058294296265,0.9623331427574158,0.9439233541488647,,0.9536696672439575,,,,,,
117,image1102.jpg,,0.921238899230957,,,,,0.8926405906677246,,,0.9958645105361938,0.9617821574211121,0.9938329458236694,,,0.8762502074241638,,,,0.9973626732826233,0.9812038540840149,
118,image1103.jpg,,0.8003847002983093,,0.8714770674705505,0.9420275092124939,,0.9386147260665894,,,0.9881702661514282,,,,0.8973925113677979,,,,0.8157731294631958,,,
119,image1104.jpg,,,,,,0.9941210150718689,,,,,,,,,,,,,,,
120,image1105.jpg,,,,,,0.9726914763450623,0.9210132360458374,0.9924497604370117,,,,,0.9112651944160461,,,0.9884343147277832,,,,,0.9705792665481567
121,image1106.jpg,,0.9420228600502014,,,,0.9525567293167114,,,,,,,0.8912865519523621,,,,,,,,
122,image1107.jpg,0.7057603597640991,0.9637205004692078,0.6720287799835205,0.7749321460723877,0.9908912777900696,0.8450528383255005,0.9771742224693298,0.8858385682106018,0.9050707817077637,0.895384669303894,0.7179417610168457,0.6635211110115051,0.8233903050422668,0.7707476615905762,,0.8238413333892822,,,,0.8691036105155945,0.716221272945404
123,image1108.jpg,0.868994951248169,0.9161184430122375,0.8488701581954956,0.9568666815757751,,0.8971776366233826,0.9676382541656494,,,,,,,,,,,,,,
124,image1109.jpg,0.9845001697540283,0.9492730498313904,0.9296144843101501,,,,,0.953472375869751,0.9294448494911194,,,,0.9678604602813721,,,0.9742804169654846,,,,,0.9860942363739014
125,image111.jpg,0.9690865278244019,0.9610480666160583,0.9852606654167175,,,0.9400009512901306,0.8883793354034424,0.965510904788971,0.9321027398109436,,,,0.9694250226020813,,,,,,,,
126,image1110.jpg,,0.8136119842529297,,,,,,0.9634023308753967,,0.9348322749137878,0.9760468006134033,0.8876493573188782,0.904701828956604,,0.8756528496742249,,,,0.9176322817802429,,
127,image1111.jpg,,0.8849095702171326,,0.8457772135734558,0.8843032121658325,,0.9150450825691223,0.7708793878555298,,0.99281245470047,0.9331004023551941,0.9834356904029846,0.7020301222801208,,0.9546667337417603,,,,0.9317814111709595,0.9332622289657593,
128,image1112.jpg,,0.9443702101707458,,,0.8793816566467285,,,0.9146837592124939,,0.9912990927696228,0.9464154243469238,0.9840399622917175,0.9430853128433228,0.9666208028793335,0.9282814264297485,0.8616839647293091,,0.9332426190376282,0.9863975644111633,0.8682897686958313,
129,image1113.jpg,,0.9424446225166321,,,0.9405444860458374,,0.9569851160049438,0.9929652214050293,,,,,0.9200844764709473,,,0.9971835017204285,,,,,0.9916222095489502
130,image1114.jpg,0.9177316427230835,0.8686372637748718,0.85299152135849,0.9404725432395935,0.8958983421325684,0.8875773549079895,0.912215530872345,,0.8649297952651978,0.8766093254089355,,,,,,,,,,,
131,image1115.jpg,,,,0.9629784226417542,0.9302356243133545,0.9924671053886414,0.9946205615997314,,,,,,,,,,,,,,
132,image1116.jpg,0.7503156065940857,0.9895294308662415,,,,,,0.9467796683311462,,0.9769836068153381,0.930007815361023,0.9621522426605225,0.9348838329315186,,0.8920384049415588,0.9155107736587524,,,0.967303991317749,0.8169786930084229,0.8727068305015564
133,image1117.jpg,,,,,,,,,,0.9752087593078613,,0.8835620880126953,,0.9988538026809692,0.8241158723831177,,0.9972112774848938,0.9927985668182373,,0.8516578674316406,
134,image1118.jpg,0.7915714979171753,0.951960027217865,,0.8906195759773254,0.9564270973205566,,0.8687340617179871,,0.9366825819015503,0.9303944706916809,0.8308533430099487,0.7881219983100891,,,0.8738953471183777,,,,0.8313553929328918,,
135,image1119.jpg,,0.9977523684501648,,,0.9800319671630859,,0.9491844177246094,,,0.971396267414093,0.9187994003295898,0.8855133652687073,0.8976538777351379,0.8712447881698608,0.6348505616188049,,0.8002907633781433,,,0.8832356333732605,
136,image112.jpg,,0.9943278431892395,,,0.8528311848640442,,0.8922134041786194,,,0.998292863368988,0.9744877815246582,0.9927149415016174,0.9186797142028809,,0.97377610206604,0.8425950407981873,,,0.9877778887748718,0.9849221110343933,0.8092426061630249
137,image1120.jpg,,0.8608559370040894,,,,,,0.8226761817932129,,0.994257926940918,,0.9127547740936279,,0.937402606010437,0.8203903436660767,0.832444429397583,,,0.8317797183990479,0.9296253323554993,
138,image1121.jpg,,0.9942252039909363,,,,,0.8690275549888611,,,0.9499818682670593,,0.8697057962417603,,,,,,,,0.9778410792350769,
139,image1122.jpg,,0.989575207233429,,,0.9144771099090576,,0.7474430203437805,0.7772314548492432,,0.9914640784263611,0.9770037531852722,0.9838453531265259,0.9417614340782166,,0.7642881274223328,0.7577875852584839,,,0.93868488073349,,
140,image1123.jpg,0.8927931785583496,0.975217342376709,,,0.7814812660217285,,,,0.8450961112976074,0.8423207402229309,0.8951554298400879,,0.8376131653785706,,,0.8409165143966675,,,,,0.8200454115867615
141,image1124.jpg,,0.9962322115898132,,,0.9915503263473511,,0.9125128388404846,0.9795417189598083,,0.9838606119155884,0.9580161571502686,0.9628822207450867,0.943619966506958,,,0.9866625666618347,,,,,0.9447190165519714
142,image1125.jpg,,,,,,,,,,0.9216153025627136,,,,,,,,,,,
143,image1126.jpg,,0.9368690848350525,,,0.7274154424667358,,,0.9579703211784363,,0.9967889785766602,0.9664484262466431,0.9747075438499451,0.7910009622573853,0.9391071200370789,0.9593715667724609,,,0.8029720187187195,0.9521255493164062,,
144,image1127.jpg,,,,,,,0.7747799158096313,,,0.976513683795929,,0.913791835308075,,0.9300945401191711,0.8972981572151184,,,0.7693985104560852,0.9673544764518738,0.9183333516120911,
145,image1128.jpg,,0.8585859537124634,,,0.9035385251045227,,,0.926240861415863,,0.9663752913475037,,,0.9446164965629578,0.9881415367126465,0.9540567398071289,,0.8892039656639099,0.9398269653320312,,,
146,image1129.jpg,0.8907018899917603,0.9286000728607178,,0.9323556423187256,,0.8858163356781006,0.9817635416984558,,,,,,,,,,,,,0.9156707525253296,
147,image113.jpg,,,,0.9757404923439026,0.9316694140434265,,,,,0.9133453965187073,0.8664783835411072,,,,,,,,,,
148,image1130.jpg,,0.8758810758590698,,,,,,,,0.9731227159500122,0.8670175671577454,0.9435116052627563,,0.9923406839370728,0.7897960543632507,,0.9661194086074829,0.9710473418235779,0.8324664831161499,0.9012611508369446,
149,image1131.jpg,,0.8121728897094727,,,,,,,0.8853501081466675,0.9633225798606873,,0.9429307579994202,,,0.9692997336387634,,,,0.9756637811660767,,
150,image1132.jpg,0.9470897912979126,0.8406369686126709,0.840634286403656,0.9158589839935303,0.8458967804908752,0.9640939235687256,0.9385153651237488,0.9730436205863953,0.9226858019828796,,,,,,,0.9593067765235901,,,,,0.9513075351715088
151,image1133.jpg,,0.9689333438873291,,0.7601004242897034,0.822537362575531,,,,,0.9964151382446289,0.9206486344337463,0.959257185459137,,0.9155436158180237,0.8823274970054626,,,,0.8158716559410095,,
152,image1134.jpg,,0.875929594039917,0.9535432457923889,,,0.969025194644928,,0.9535492062568665,0.9208540916442871,,,,0.9342548251152039,,,,,,,,0.9460987448692322
153,image1135.jpg,,,,,,0.9634802341461182,,,0.8550620079040527,,,,,,,,,,,,
154,image1136.jpg,,0.9564468264579773,,,,,,,,0.8768819570541382,0.9323341846466064,,,,,,,,,,
155,image1137.jpg,0.8508874177932739,0.9130644798278809,,,0.9044081568717957,,,,0.8835713863372803,0.9808406233787537,0.9688286781311035,0.9586143493652344,0.9441295266151428,,0.8610721826553345,,,,0.991296648979187,,0.9466584920883179
