,img,desktop,text,symbol,illustration,business,people,portrait,man,adult,music,woman,vertical,bill,sign,retro,design,vector,art,no person,horizontal
27,image1021.jpg,,,,,0.8304380178451538,0.9841973185539246,0.9704827070236206,0.9224631786346436,0.9184245467185974,0.9123773574829102,0.9098499417304993,,,0.8678276538848877,,,,,,
28,image1022.jpg,0.9593091607093811,0.9846487641334534,,0.9798910021781921,0.9858682751655579,,,,,,,,0.9675477743148804,,,,,,,
29,image1023.jpg,0.8728774189949036,,,0.9923381805419922,,0.9326249361038208,,0.971447765827179,0.8620050549507141,,0.9509514570236206,,0.9609843492507935,0.85580974817276,0.9737927317619324,,0.8778664469718933,0.8676949143409729,,
30,image1024.jpg,0.7943587303161621,0.9373533725738525,,0.928904116153717,0.9099373817443848,,,,,,,,0.8568994998931885,,,,,,,
31,image1025.jpg,0.9318389296531677,0.8930826187133789,,0.8767479062080383,0.9065743088722229,,,,,,,,,,,,,,,
32,image1026.jpg,0.8874262571334839,0.9456100463867188,,,0.9829831123352051,,,,,,,,,,,,,,0.871647834777832,0.89773029088974
33,image1027.jpg,0.9228292107582092,0.9290726184844971,,0.9252420663833618,0.9315635561943054,0.8304421305656433,0.7760356068611145,,0.7400733828544617,,0.7917637825012207,0.8963006734848022,0.7883813977241516,,,,,,,
34,image1028.jpg,,,,,,0.9528182148933411,0.7837015390396118,,0.8954339623451233,0.8628000617027283,0.9798288941383362,,,0.8238091468811035,,,,,,
35,image1029.jpg,,,,0.9794602394104004,,0.9961250424385071,0.9289909601211548,0.9124478697776794,0.9905463457107544,,0.9715076088905334,,,,,,,0.9468405842781067,,0.9493776559829712
36,image103.jpg,0.9629502296447754,0.9648500680923462,0.9711741209030151,0.9601671695709229,0.9845321774482727,,,,,,,,0.8952713012695312,0.9447914958000183,,,,,0.8956628441810608,
37,image1030.jpg,0.9701136946678162,0.9909441471099854,0.9636868834495544,0.8142105937004089,0.8792219161987305,0.8148651123046875,,,,,,,,0.8546388149261475,,,,,,
38,image1031.jpg,0.928558349609375,,0.8808740973472595,0.9650758504867554,,,,,,,,,,,,0.971716046333313,0.8934526443481445,0.9068922400474548,0.9115967154502869,
39,image1032.jpg,,,,,,0.9791263341903687,0.9831204414367676,,0.9345658421516418,,0.9662045240402222,0.929783284664154,,,,,,,,0.9954544305801392
40,image1033.jpg,0.8798268437385559,0.9119705557823181,0.8211792707443237,0.9077212810516357,0.8352088332176208,0.7906143665313721,,,,0.8655573725700378,,,0.8794059753417969,,0.8734670281410217,0.915120542049408,0.8388287425041199,,0.8155431151390076,
41,image1034.jpg,,0.9047742486000061,,0.8615919351577759,,,,,,,,,,,0.9331756234169006,0.8542213439941406,,,,
42,image1035.jpg,0.9138738512992859,0.9825189113616943,,0.9070268869400024,0.9858186841011047,,,,,,,,0.8954777121543884,,,,,,,
43,image1036.jpg,,,,0.9877424240112305,,0.9988534450531006,,0.9781092405319214,0.993790328502655,0.951726496219635,0.9885948896408081,,0.8630123138427734,,0.9163685441017151,,,0.9514240622520447,,
44,image1037.jpg,0.9076851010322571,,0.8530575633049011,0.9456087946891785,,,,,,,,,,,,,0.9318130612373352,,,
45,image1038.jpg,,,,0.9878997206687927,,0.9918843507766724,,,0.8976422548294067,,0.9880338311195374,,,,,,0.8746851086616516,,,
46,image1039.jpg,,0.7500666379928589,,0.8785570859909058,,0.9825804829597473,0.8535946011543274,0.9133241176605225,0.6963493824005127,0.8518007397651672,,,,0.6102550625801086,0.9001331329345703,,,,,
47,image104.jpg,,,,0.843949556350708,,0.9769412875175476,0.9974216222763062,,0.9765649437904358,,0.9527626037597656,0.8640629053115845,,,,,,,,
48,image1040.jpg,,,,0.9691421985626221,,0.9659604430198669,0.8800712823867798,0.9640400409698486,0.9333972334861755,,0.9790019989013672,,0.947899580001831,,0.9508050680160522,,,0.8566905856132507,,
49,image1041.jpg,0.9143026471138,0.9288823008537292,0.9187421202659607,0.8830558061599731,0.9468423128128052,0.7135083079338074,,,,,,,0.7865340113639832,0.9570921063423157,,,,,,
50,image1042.jpg,0.8882496953010559,,0.9263879656791687,0.9739252328872681,,,,,,,,,0.9393510818481445,0.8737463355064392,0.9760798811912537,0.953718900680542,0.9684956669807434,0.9489707350730896,0.8827387690544128,
51,image1043.jpg,0.8353911638259888,,,0.9883559942245483,,0.9134050607681274,,0.9450613260269165,0.9244714975357056,,0.9406574368476868,,,,0.8151326179504395,,0.9663226008415222,0.8038813471794128,,
52,image1044.jpg,0.9260949492454529,,,0.968100905418396,,,,,,,,,,,,0.9442832469940186,,,,0.8484752178192139
53,image1045.jpg,,0.9214220643043518,,,0.9189900159835815,0.9108725786209106,,,0.8637591600418091,,,,,,0.9527801275253296,,,,,0.8925389051437378
54,image1046.jpg,0.8588545918464661,0.9518066644668579,0.7623761892318726,,0.7839388251304626,0.8189012408256531,,,,,,,,0.8312490582466125,,,,,,
55,image1047.jpg,,,,,,0.9644902944564819,,0.9499374628067017,,0.9881658554077148,0.8925073742866516,,,,0.9767158627510071,,,0.8722948431968689,,
56,image1048.jpg,,,,0.8999258875846863,,0.9905927777290344,0.9584300518035889,0.9356397986412048,0.9574272632598877,0.9097182154655457,0.9848042726516724,,0.9308680891990662,,,,,,,
57,image1049.jpg,,,,,,0.9730143547058105,0.9555255174636841,0.9346103072166443,0.9227057099342346,,0.9503291845321655,,,,,,,,,
58,image105.jpg,,,,,,0.9712070822715759,0.9639387726783752,,0.8662351965904236,,0.9758815765380859,0.9754682183265686,,,,,,,,
59,image1050.jpg,,,,,,0.987048327922821,0.9780009984970093,0.9299918413162231,0.9475902318954468,0.997477114200592,,,,,0.809444010257721,,,,,
60,image1051.jpg,,0.8589204549789429,0.9055517911911011,0.829715371131897,,0.8457011580467224,,,,,,0.8721175193786621,0.8624987602233887,0.804230272769928,,,,,0.9085263013839722,
61,image1052.jpg,0.9478480815887451,0.8693999648094177,0.8724865913391113,0.9779571294784546,,0.9625311493873596,0.9947921633720398,0.9488664865493774,0.8802223801612854,,,0.7600793242454529,0.9387592673301697,,,,,,,
62,image1053.jpg,,,,,,0.9867052435874939,0.9641549587249756,,0.9521375298500061,0.9142984747886658,0.980040431022644,,,,0.9714003205299377,,,0.917151927947998,,
63,image1054.jpg,,,,,,0.9413003325462341,0.9427481293678284,0.9555261731147766,0.8980544209480286,,0.9501520991325378,,,,,,,,,0.7808259725570679
64,image1055.jpg,,0.9086114764213562,,,0.8577858805656433,0.9765541553497314,0.951361358165741,0.9626227021217346,0.937207818031311,,0.9453949928283691,0.893048107624054,,,0.9323204159736633,,,0.8481578230857849,0.9569796323776245,
65,image1056.jpg,0.8391127586364746,,,0.9846957325935364,0.9944064617156982,0.9804598093032837,,0.9716049432754517,0.9565101265907288,,,,0.9126593470573425,0.9354926943778992,,,0.930872917175293,,,
66,image1057.jpg,,0.8743159770965576,,0.9633585214614868,,0.9899981617927551,0.9793791770935059,0.9472033381462097,0.9705066084861755,,0.9059845805168152,0.907001256942749,,,,,,0.794061005115509,,0.787652313709259
67,image1058.jpg,,0.9475889801979065,0.8494920134544373,0.8682821989059448,,,,,,,,,0.9223125576972961,0.9093279838562012,0.9465053081512451,0.8779893517494202,,0.9210125207901001,0.960800051689148,
68,image1059.jpg,0.9063528180122375,,,0.9289299249649048,,,,,,,,,,,,,,,0.9536979794502258,
69,image106.jpg,,0.9726577401161194,,0.9814980030059814,,0.9933564066886902,0.996355414390564,,0.942973792552948,0.9163653254508972,,0.9450931549072266,0.9839299321174622,0.873570442199707,,,,,,
70,image1060.jpg,0.8782368302345276,0.9365848302841187,0.8064295649528503,0.9747606515884399,,0.9844560623168945,0.9538994431495667,0.9003199934959412,0.9721351861953735,,0.9642317295074463,,0.8798651695251465,,,,,0.9084709286689758,,
71,image1061.jpg,,,,0.9719207286834717,0.8254658579826355,0.989782452583313,,0.934914767742157,0.9623801708221436,0.8251623511314392,0.808205783367157,0.8804721832275391,,,,,,0.7681092023849487,,0.9366016387939453
72,image1062.jpg,0.949313223361969,0.9255801439285278,0.9244945049285889,0.9884262084960938,0.9449639916419983,,,,,,,,0.9893379211425781,0.9650587439537048,0.9164940714836121,0.8398812413215637,0.9105544686317444,,,
73,image1063.jpg,0.9086254239082336,0.9431619644165039,,0.9515012502670288,,,,,,,,,0.9651128053665161,,0.9483554363250732,0.9350033402442932,0.9256910085678101,0.8828662037849426,,
74,image1064.jpg,,0.9222743511199951,,,0.9842785000801086,,,,,,,,0.8960000872612,0.9549974799156189,,,,,0.9760991930961609,
75,image1065.jpg,,0.8262807726860046,,0.9293323159217834,,0.9861067533493042,0.9328015446662903,0.9307144284248352,0.920905590057373,,0.9314224720001221,,0.9631363153457642,0.9359340071678162,0.8094533681869507,,0.8104329109191895,,,
76,image1066.jpg,,,,0.9761502742767334,,0.9925628304481506,0.9821966886520386,0.9856104254722595,0.942259669303894,0.8217239379882812,,0.8400716185569763,0.9540265798568726,,0.8507228493690491,,,0.7501060962677002,,
77,image1067.jpg,,,,,,0.9960760474205017,0.8576276898384094,0.9802762269973755,0.9820334315299988,0.9400203227996826,0.9409922361373901,,,,,,,,,
78,image1068.jpg,,0.942003607749939,,0.9461032152175903,0.8533183932304382,0.9796243906021118,0.8115133047103882,0.9373136162757874,0.9140325784683228,0.9252410531044006,0.9077584743499756,0.8985962271690369,0.8982069492340088,,,,,,,0.870155930519104
79,image1069.jpg,,,,0.9146829843521118,0.9237891435623169,0.9721028804779053,,0.9397838115692139,0.8996514081954956,0.9410650730133057,0.936545193195343,,0.969720721244812,0.9493557214736938,,,,,,
80,image107.jpg,,,,,,0.9898757338523865,0.6502635478973389,,,0.847688615322113,,,,,,,,,,
81,image1070.jpg,0.9226531982421875,0.8871751427650452,,0.9247252345085144,,,,0.8949389457702637,,,,,0.962981641292572,,0.9575097560882568,0.8021879196166992,0.8602306246757507,0.8925217986106873,0.9563801288604736,
82,image1071.jpg,0.9248437881469727,0.9726682305335999,0.8615279197692871,0.9615866541862488,,,,,,,,,0.9248290061950684,0.9271277189254761,,0.8940088748931885,0.8604704141616821,0.8691055178642273,0.8283872604370117,
83,image1072.jpg,,,,,0.9409542679786682,,,,,,,,,,,,,,0.9509890675544739,
84,image1073.jpg,,,,0.967857837677002,,0.9970880150794983,0.9980979561805725,0.9461514353752136,0.9842556118965149,0.6848360896110535,,,,,,,,0.9337045550346375,,
85,image1074.jpg,0.938387930393219,,,0.971315860748291,,,,,,,,,0.9567345380783081,,,0.9332860112190247,0.9564909934997559,,,
86,image1075.jpg,0.9376839995384216,0.9757398366928101,0.9533595442771912,0.9659904837608337,0.9116235971450806,,,,,,,,0.9746130108833313,0.9740997552871704,,0.9215764403343201,0.9105787873268127,,,
87,image1076.jpg,0.9747514724731445,0.9321274161338806,0.9247325658798218,0.9251071810722351,,0.9801832437515259,0.9596337676048279,,,,0.9433020949363708,,0.9277153611183167,0.9357141256332397,,,,,,
88,image1077.jpg,0.8565739989280701,,,0.9511378407478333,,,,0.9533843994140625,,,0.8823994398117065,,0.9637125730514526,,0.9852038621902466,0.8855677843093872,0.941457986831665,0.9039793014526367,0.9664602279663086,
89,image1078.jpg,0.9093852639198303,0.9738973379135132,,0.8764936923980713,0.9580544829368591,,,,,,,,0.9318071603775024,0.9117516875267029,,0.8651082515716553,,,0.9145771861076355,
90,image1079.jpg,0.8872889280319214,,,,,0.9667317867279053,0.8651268482208252,,0.9308444261550903,0.9816649556159973,0.9688933491706848,0.9028940200805664,,,,,,,,0.8826847672462463
91,image108.jpg,,,,,,0.9948282837867737,0.9524906277656555,0.9478436708450317,0.973479151725769,,0.9138542413711548,0.9825814366340637,,,0.7864210605621338,,,,,0.8091784119606018
92,image1080.jpg,0.9187469482421875,0.9601516723632812,,0.9536254405975342,0.9112746119499207,,,,,,,,0.9040287137031555,0.9311488270759583,,0.9237120747566223,,,,
93,image1081.jpg,0.9859874844551086,0.8771869540214539,0.9156113862991333,0.9493665099143982,0.8172159194946289,,,,,,,,0.9211636185646057,,0.8307342529296875,0.8862467408180237,0.8051680326461792,,,
94,image1082.jpg,,,,0.9134185910224915,,0.9544881582260132,,0.9643111228942871,0.912501871585846,0.798666775226593,0.8664267659187317,,0.7264118194580078,,0.891236424446106,,,0.7963866591453552,0.9140151739120483,0.8006295561790466
95,image1083.jpg,0.9707373976707458,0.8634343147277832,0.8836650252342224,0.9493257999420166,0.8847681283950806,,,,,,,,0.9507620930671692,0.8250645399093628,0.8846871256828308,,0.7879309058189392,,,
96,image1084.jpg,0.9846999645233154,,0.9191842675209045,0.9806737899780273,0.8457155823707581,,,,,,,,0.9045960903167725,,,,,,,
97,image1085.jpg,0.9194886684417725,0.7866402864456177,0.8164085745811462,0.9667360186576843,,0.8173632621765137,,0.7980592250823975,,,,,0.8314064741134644,,0.8921443223953247,0.8941754698753357,0.9079132080078125,0.921790599822998,,
98,image1086.jpg,,0.7661871910095215,,0.950946569442749,,0.8092373013496399,,,,,,,0.9282758831977844,,0.8809858560562134,0.8998384475708008,0.870317280292511,0.9117905497550964,,
99,image1087.jpg,0.9383871555328369,0.9575456976890564,0.8145644664764404,0.9089873433113098,0.9477204084396362,,,,,,,,,,,0.8040152788162231,0.8831993341445923,,0.8967124819755554,0.8536372780799866
100,image1088.jpg,,,,,,,,,,0.9646095037460327,,,,,0.9962695837020874,,,,0.9801675081253052,
101,image1089.jpg,,,0.7549757957458496,0.8943365216255188,0.8098124861717224,0.9648347496986389,0.8317390084266663,0.8783988356590271,,,,,0.8274072408676147,0.9062781929969788,0.9320862889289856,,,,,
102,image109.jpg,,,,,,0.9827621579170227,0.9765605330467224,,0.921488344669342,0.9513046145439148,0.9303451776504517,,,,,,,,,
103,image1090.jpg,,,,,,0.9774889945983887,0.9143414497375488,0.968231201171875,0.9631032347679138,0.9952561259269714,,,,,0.8281123042106628,,,,,
104,image1091.jpg,,,,0.8691344261169434,,0.9971611499786377,0.9248533844947815,0.96563720703125,0.9736557602882385,0.9822803139686584,0.9743133783340454,,,,,,,,,
105,image1092.jpg,,,,0.9085493683815002,0.9218044877052307,,,,,,,0.9169152975082397,,,,,,,,
106,image1093.jpg,,0.9338797926902771,,0.9187118411064148,,0.974723756313324,0.9746559262275696,,0.9305548667907715,0.8551487922668457,0.9630355834960938,0.8298157453536987,0.9293377995491028,,0.8483838438987732,,,0.7919795513153076,,
107,image1094.jpg,,0.963140070438385,,0.9762229919433594,,0.8928067684173584,,0.9008483290672302,,,,,0.9899829626083374,,0.9570490717887878,,,0.7524644732475281,0.9440996050834656,
108,image1095.jpg,,0.9560057520866394,,0.9590983390808105,0.9211438298225403,,,,,,,0.9398691058158875,,,,,,,,0.8856877088546753
109,image1096.jpg,0.9095751643180847,0.9842911958694458,0.9164676666259766,0.9841691255569458,0.9577030539512634,,,,,,,0.9471033215522766,,,,,,,,
110,image1097.jpg,,,,,,0.9622312784194946,0.9353762865066528,,0.869189977645874,,0.9783372282981873,0.9276281595230103,,,,,,,,0.9243414998054504
111,image1098.jpg,,0.9519156217575073,,0.7144964933395386,,0.9323302507400513,,0.7377444505691528,,,,,0.981228768825531,,0.8776647448539734,,,0.7305740118026733,0.7263458967208862,
112,image1099.jpg,,0.9116222262382507,0.8525278568267822,0.9954670667648315,,0.9926807284355164,0.9704861044883728,0.963012158870697,0.9743768572807312,0.8582648634910583,0.9233465194702148,,0.9919638633728027,0.9199726581573486,0.9883095026016235,,0.8910301923751831,0.9712938070297241,,
113,image11.jpg,,,,0.9937303066253662,,,,,,,,,,,0.9140530824661255,0.9451214671134949,0.9909515380859375,0.9527664184570312,0.9576473832130432,
114,image110.jpg,,,,,0.9641903042793274,0.97059565782547,,0.9626795649528503,0.8947663307189941,0.9104823470115662,0.9435551166534424,,,,,,,,,
115,image1100.jpg,,0.85239177942276,,0.9313164949417114,0.8565906882286072,0.9956040382385254,0.9849070310592651,0.9497957229614258,0.9816257953643799,0.9572149515151978,0.8757999539375305,0.9068942666053772,0.8613506555557251,0.8368090987205505,,,,0.7897093892097473,,
116,image1101.jpg,,,,,,0.9503589272499084,,,,,0.9895879030227661,0.9292029142379761,,,,,,,,0.9194819927215576
117,image1102.jpg,,,0.8639274835586548,0.8306886553764343,,0.8565006852149963,,0.9386638402938843,0.7602301239967346,,,,,,0.9180908203125,0.8129281997680664,,0.8848187923431396,0.897844135761261,
118,image1103.jpg,,,,,,0.9599713683128357,,0.8829846978187561,,0.9880195260047913,0.9244354367256165,,,,,,,,,
119,image1104.jpg,,,,,0.8434990048408508,0.969773530960083,0.9362586736679077,0.9497972130775452,0.9587157964706421,0.9174515604972839,0.958162784576416,,,,,,,,,0.9181528687477112
120,image1105.jpg,0.8812331557273865,,0.9729310870170593,0.9613637328147888,0.9495486617088318,0.913866400718689,,,,,,,,0.9499654173851013,,,,,0.9316210746765137,
121,image1106.jpg,0.9363740682601929,,,0.8970442414283752,0.8656384348869324,0.8739581108093262,,,0.8780131340026855,0.884877622127533,0.9723666310310364,,,,0.9294694662094116,0.875514030456543,,,,
122,image1107.jpg,,,,,,0.9896238446235657,0.9858010411262512,0.9685341715812683,0.9764716029167175,0.9398938417434692,0.9465861916542053,0.8685649633407593,,,,,,,,0.9465271234512329
123,image1108.jpg,,,,0.8447953462600708,,0.9933611154556274,,0.9784774780273438,0.8771005272865295,0.9798012971878052,0.9442238211631775,,0.8395214080810547,,,,,,,
124,image1109.jpg,,0.7943268418312073,,0.9926823973655701,,0.9040239453315735,,0.8099862337112427,0.7345067858695984,,0.8760353326797485,0.793512225151062,0.8168497085571289,,,,,0.9111720323562622,,
125,image111.jpg,,,,,0.9204590320587158,0.930642306804657,0.9610145092010498,0.9682834148406982,0.9776045083999634,,0.934368371963501,,,,,,,,,0.9684361815452576
126,image1110.jpg,,0.9604179263114929,,0.8877368569374084,,0.9866144061088562,0.9601684808731079,0.874679446220398,0.9786402583122253,,0.939903974533081,0.84969162940979,,,,,,0.8586954474449158,,
127,image1111.jpg,0.8066291213035583,,,0.8596863746643066,,0.9790850877761841,0.9757609367370605,0.9679531455039978,0.9560456275939941,0.9262465834617615,0.8805965185165405,,0.8705013394355774,,0.7811658382415771,,,,,
128,image1112.jpg,0.9374630451202393,0.9873698353767395,,0.9793106913566589,0.9649717807769775,,,,,,,,0.9952196478843689,,,,,,,
129,image1113.jpg,,0.8906847834587097,,,0.9081876873970032,,,,,0.9345833659172058,,,,0.853186309337616,0.9643933773040771,,,,0.9812005162239075,
130,image1114.jpg,0.9122304916381836,,,0.9261872172355652,0.8812097907066345,0.9517521262168884,,,,0.9495598077774048,0.8819535970687866,,,,,,,,,0.9024300575256348
131,image1115.jpg,,,,,,0.9964975714683533,0.9570081233978271,0.9084634780883789,0.9458640217781067,0.8935271501541138,0.9572697877883911,,0.8829496502876282,,,,,,,
132,image1116.jpg,0.9464290738105774,0.9645194411277771,0.8973860740661621,0.9588814973831177,0.970517635345459,,,,,,,,0.9813039302825928,,,,,,,
133,image1117.jpg,,0.9118277430534363,0.841911792755127,0.9605405330657959,,0.9872292280197144,,0.9204221963882446,0.9058148264884949,,0.9526625275611877,,0.8635231852531433,,0.9000856876373291,,,0.9005677700042725,,
134,image1118.jpg,,,,0.8427585363388062,,,,,,,0.8369064331054688,,,,,,,,,0.8989259600639343
135,image1119.jpg,0.7524313926696777,0.9424266815185547,0.7856568098068237,0.9625597596168518,0.7868654131889343,0.9535303711891174,0.9309610724449158,0.8405594229698181,0.9166572093963623,,0.7603873014450073,0.7548593878746033,0.9785063862800598,0.948025643825531,,,0.890363872051239,,,
136,image112.jpg,,,,0.9771530628204346,,0.9932665824890137,0.9249866604804993,0.8570371866226196,0.9767100214958191,0.853208065032959,0.9466018676757812,0.8930445909500122,0.7560256123542786,,,,,0.9103866219520569,,
137,image1120.jpg,0.8341560959815979,0.9117079973220825,,,0.7422704696655273,0.9309489727020264,0.8658192157745361,0.7814376950263977,0.7919460535049438,,0.895877480506897,,,,0.7376132011413574,,,,,0.7918532490730286
138,image1121.jpg,,,,0.8813055157661438,,0.9786952137947083,0.9637910723686218,0.9356167912483215,0.9359068274497986,0.8748037815093994,0.9645435214042664,,0.8697437644004822,,0.9376788139343262,,,0.861814558506012,,
139,image1122.jpg,0.9616498351097107,,0.962863028049469,,,,,,,,,,,,,0.9850544929504395,,,,
140,image1123.jpg,0.9710195660591125,,,0.9680135846138,,,,,,,,,,,,0.9380888342857361,0.9703852534294128,0.906169056892395,,
141,image1124.jpg,,,,,,0.9640884399414062,0.9011812806129456,,0.866439938545227,,0.9486443996429443,0.6441505551338196,,,,,,,,
142,image1125.jpg,0.9637682437896729,0.9422842264175415,,0.9820354580879211,0.9556060433387756,,,,,,,,0.941365122795105,,,,,,,
143,image1126.jpg,,,,0.9672485589981079,,,,,,,,,0.9463083148002625,,0.988684356212616,,,,,
144,image1127.jpg,,,,,,,,,,,,,,,,,,,,
145,image1128.jpg,,,,0.9673535823822021,0.891355037689209,0.9872204661369324,0.9372323155403137,0.9183846712112427,0.9673755764961243,,0.9933725595474243,,,,0.9332238435745239,,,,0.9214248061180115,
146,image1129.jpg,,,,,0.8673182725906372,,,,,,,,,,,0.9248247146606445,,,0.9863379597663879,
147,image113.jpg,,,,,,0.9994211196899414,0.9996682405471802,0.9932100176811218,0.9956711530685425,0.9644611477851868,,,,,,,,,,
148,image1130.jpg,,0.9297892451286316,,0.9668843150138855,,,,,,,,,0.9290018677711487,,0.9882778525352478,,,0.8628841042518616,,
149,image1131.jpg,0.9374630451202393,0.9873698353767395,,0.9793108105659485,0.9649717807769775,,,,,,,,0.9952196478843689,,,,,,,
150,image1132.jpg,0.9582223296165466,0.9858437776565552,0.9821833372116089,0.88877934217453,0.9382872581481934,,,,,,,,,0.9516139030456543,,,0.8977576494216919,,,
151,image1133.jpg,0.9342283010482788,0.8723517060279846,0.9003032445907593,0.9681705236434937,0.8873820304870605,,,,,0.9081661105155945,,,0.8876703381538391,0.8834495544433594,,0.9234544038772583,0.8604930639266968,,,
152,image1134.jpg,,,,,,0.9863792657852173,0.6680312156677246,,0.7796475887298584,0.7101640701293945,0.6799157857894897,,,,,,,,,
153,image1135.jpg,,0.8395320177078247,,0.9280505180358887,,0.9439711570739746,0.8284362554550171,,0.9133700728416443,,0.9500307440757751,,,,0.9105883240699768,,,,,
154,image1136.jpg,0.8407097458839417,0.7701023817062378,0.8515034914016724,,,0.9536706209182739,,,,0.8204318284988403,,,0.9134343862533569,0.9359594583511353,,,,,,
155,image1137.jpg,0.9417733550071716,,0.8525956273078918,0.9492958188056946,,,,,,,,,,,0.9311426281929016,0.9466285109519958,0.9118071794509888,0.922217845916748,0.9189220666885376,
156,image1138.jpg,,,,0.9222248792648315,,0.9327309131622314,,0.9533125758171082,,0.9628950953483582,0.9697985649108887,,0.8752619028091431,,,0.9088376760482788,,,,
